532, 46.819, 18.968, 100.0, 0.5
533, 46.819, 18.965, 100.0, 0.5
534, 46.819, 18.968, 100.0, 0.5
535, 52.261, 22.507, 100.0, 0.5
536, 46.819, 18.968, 100.0, 0.5
537, 46.819, 18.968, 100.0, 0.5
538, 46.819, 18.968, 100.0, 0.5
539, 47.531, 18.956, 100.0, 0.5
540, 46.814, 19.011, 100.0, 0.5
541, 46.814, 19.011, 100.0, 0.5
542, 47.073, 18.173, 100.0, 0.5
543, 78.559, 36.255, 100.0, 0.5
544, 47.448, 19.286, 100.0, 0.5
545, 46.823, 18.902, 100.0, 0.5
546, 75.873, 27.420, 100.0, 0.5
547, 70.488, 25.686, 100.0, 0.5
548, 46.816, 18.983, 100.0, 0.5
549, 47.142, 19.357, 100.0, 0.5
550, 70.275, 25.625, 100.0, 0.5
551, 47.190, 18.880, 100.0, 0.5
552, 46.814, 19.011, 100.0, 0.5
553, 46.817, 18.943, 100.0, 0.5
554, 48.259, 18.748, 100.0, 0.5
555, 46.966, 19.286, 100.0, 0.5
556, 46.814, 19.011, 100.0, 0.5
557, 46.814, 19.011, 100.0, 0.5
558, 46.976, 19.159, 100.0, 0.5
559, 46.803, 18.960, 100.0, 0.5
560, 46.978, 18.850, 100.0, 0.5
561, 46.803, 18.960, 100.0, 0.5
562, 48.157, 19.474, 100.0, 0.5
563, 46.803, 18.960, 100.0, 0.5
564, 46.808, 18.888, 100.0, 0.5
565, 47.009, 19.034, 100.0, 0.5
566, 46.803, 18.960, 100.0, 0.5
567, 46.803, 18.960, 100.0, 0.5
568, 46.803, 18.960, 100.0, 0.5
569, 46.909, 18.842, 100.0, 0.5
570, 46.803, 18.960, 100.0, 0.5
571, 47.337, 18.967, 100.0, 0.5
572, 46.875, 19.011, 100.0, 0.5
573, 46.803, 18.960, 100.0, 0.5
574, 46.812, 18.976, 100.0, 0.5
575, 46.995, 19.584, 100.0, 0.5
576, 47.631, 19.024, 100.0, 0.5
577, 46.768, 19.047, 100.0, 0.5
578, 46.768, 19.047, 100.0, 0.5
579, 47.059, 19.459, 100.0, 0.5
580, 46.605, 18.899, 100.0, 0.5
581, 46.605, 18.899, 100.0, 0.5
582, 48.537, 20.398, 100.0, 0.5
583, 46.605, 18.899, 100.0, 0.5
584, 46.711, 18.965, 100.0, 0.5
585, 46.605, 18.899, 100.0, 0.5
586, 46.809, 18.923, 100.0, 0.5
587, 48.276, 20.294, 100.0, 0.5
588, 46.592, 18.897, 100.0, 0.5
589, 46.647, 18.847, 100.0, 0.5
590, 48.943, 20.456, 100.0, 0.5
591, 59.636, 25.983, 100.0, 0.5
592, 46.592, 18.897, 100.0, 0.5
593, 79.207, 32.691, 100.0, 0.5
594, 46.877, 18.946, 100.0, 0.5
595, 46.592, 18.897, 100.0, 0.5
596, 46.592, 18.897, 100.0, 0.5
597, 46.592, 18.898, 100.0, 0.5
598, 46.714, 18.812, 100.0, 0.5
599, 46.671, 18.688, 100.0, 0.5
600, 46.592, 18.897, 100.0, 0.5
601, 46.592, 18.897, 100.0, 0.5
602, 46.640, 18.812, 100.0, 0.5
603, 47.531, 18.567, 100.0, 0.5
604, 46.922, 18.048, 100.0, 0.5
605, 46.676, 18.903, 100.0, 0.5
606, 46.696, 18.910, 100.0, 0.5
607, 46.592, 18.897, 100.0, 0.5
608, 51.146, 21.914, 100.0, 0.5
609, 46.592, 18.897, 100.0, 0.5
610, 46.724, 18.192, 100.0, 0.5
611, 48.473, 20.440, 100.0, 0.5
612, 46.609, 18.947, 100.0, 0.5
613, 47.126, 19.683, 100.0, 0.5
614, 46.954, 19.080, 100.0, 0.5
615, 48.093, 19.381, 100.0, 0.5
616, 57.765, 24.709, 100.0, 0.5
617, 47.286, 19.236, 100.0, 0.5
618, 46.724, 19.024, 100.0, 0.5
619, 46.590, 18.896, 100.0, 0.5
620, 46.590, 18.896, 100.0, 0.5
621, 47.603, 18.565, 100.0, 0.5
622, 47.343, 19.345, 100.0, 0.5
623, 46.708, 18.216, 100.0, 0.5
624, 46.590, 18.899, 100.0, 0.5
625, 46.590, 18.896, 100.0, 0.5
626, 46.590, 18.896, 100.0, 0.5
627, 47.189, 18.686, 100.0, 0.5
628, 46.590, 18.896, 100.0, 0.5
629, 46.590, 18.896, 100.0, 0.5
630, 46.870, 18.944, 100.0, 0.5
631, 46.597, 18.886, 100.0, 0.5
632, 46.590, 18.896, 100.0, 0.5
633, 46.772, 19.061, 100.0, 0.5
634, 48.446, 20.327, 100.0, 0.5
635, 46.713, 18.945, 100.0, 0.5
